"자치구","대여소명","기준년월","대여건수","반납건수"
"송파구","5761. 버섯분수대","202307","1078","1075"
"강동구","3701. 방아삼거리","202307","183","163"
"동대문구","4128.  종암초등학교 뒤(새울센스빌)","202307","498","405"
"서초구","4335. 인재개발원 배움관","202307","140","32"
"서초구","4334. 인재개발원 데이터센터","202307","4","4"
"성북구","4421. 롯데캐슬클라시아 입구 앞","202307","208","180"
"용산구","4642. 용산더프라임아파트 101동 앞","202307","590","582"
"양천구","709. 신정3동 현장민원실 앞","202307","936","937"
"영등포구","5859. 여의도 삼부아파트","202307","1579","1581"
"중구","6053. 중부세무서 앞","202307","213","213"
"송파구","5765. 삼전동주민센터 건너편","202307","1302","1439"
"양천구","4543. 오목교역 6번 출구","202307","3163","3178"
"강남구","4916. 청담역 1번출구","202307","263","210"
"동대문구","4131. 베네스트 오피스텔 앞","202307","819","767"
"관악구","3820. 은천삼거리","202307","396","387"
"노원구","5317. 공릉동 신도1차 아파트 뒤","202307","1359","1607"
"중랑구","4841. 중화수경공원","202307","1537","1765"
"은평구","4689. 은평서해그랑블아파트앞","202307","763","663"
"양천구","710. 금옥여고보도육교","202307","752","758"
"영등포구","5861. 보라주유소 앞","202307","736","763"
"영등포구","5860. 어울림병원 앞","202307","1453","1554"
"도봉구","4091. 방학역2번출구","202307","1217","1255"
"동대문구","4132. 이문삼익아파트 앞","202307","343","376"
"노원구","5319. 연해피빌 앞","202307","1443","1523"
"도봉구","4090. 녹천교 앞 사거리","202307","1215","1248"
"도봉구","4092. 도봉경찰서 교차로","202307","1129","1164"
"강남구","4919. 학여울역사거리(은마아파트)","202307","205","193"
"강남구","4917. 일원에코파크 주차장","202307","684","775"
"양천구","711. 신일해피트리아파트 앞","202307","1573","259"
"서초구","4336. 서울교육청 교육연수원 앞","202307","178","77"
"서초구","4337. 우면산등산로 입구","202307","84","15"
"구로구","3927. 구로월드아파트 앞","202307","1291","1421"
"강서구","5094. 호돌이공원","202307","958","1296"
"강북구","3724. 삼양동주민센터 앞","202307","321","209"
"강남구","4918. 매봉역 1번출구","202307","733","753"
"광진구","3891. 군자역4번출구","202307","1847","1843"
"영등포구","5862. 당산역11번출구","202307","3918","3916"
"광진구","3890. 웰츠타워 오피스텔","202307","2403","2341"
"구로구","3930. 온수역 2번 출구 앞","202307","678","640"
"양천구","712. 강월초교입구 사거리","202307","880","1280"
"송파구","5766. 북위례1","202307","549","262"
"송파구","5767. 북위례2","202307","381","301"
"노원구","5320. 한국스포츠정책과학원 앞","202307","152","96"
"강북구","3725. 강북 청소년 문화정보도서관 앞","202307","442","438"
"구로구","3929. 고척아이파크아파트 205동 앞","202307","1588","1430"
"구로구","3928.고척아이파크아파트 106동 앞","202307","1351","1435"
"금천구","3986.청년주택 독산동점","202307","816","838"
"도봉구","4094.도봉여성센터","202307","302","315"
"동대문구","4133.래미안허브리츠아파트 앞","202307","733","779"
"관악구","3822.신림4,5동교","202307","784","673"
"마포구","130. 신촌역(2호선) 7번출구 앞","202307","2088","2082"
"양천구","713. 양서중학교 옆","202307","1103","1021"
"영등포구","5864.장훈고 앞","202307","867","924"
"은평구","4690.은평뉴타운폭포동 힐스테이트4단지","202307","289","185"
"서대문구","4275.농협생명본사빌딩 서관","202307","681","682"
"성북구","4423.현대백화점 미아점","202307","1003","1094"
"영등포구","5865.더리브오피스텔 앞","202307","2400","2062"
"성동구","4389. 서울숲역3번출구","202307","347","345"
"동대문구","4134. 제기동 현대아파트 앞","202307","469","481"
"강남구","4923.수협대치동지점","202307","707","690"
"강남구","4924.논현동가구거리","202307","267","223"
"강동구","4952.천호시장 버스정류소 옆","202307","848","839"
"양천구","714. 한국SGI 양천문화회관 앞","202307","1194","1022"
"중구","6054.청구e편한세상아파트 113동 앞","202307","1271","1298"
"노원구","5321.불암아파트 앞","202307","1057","1046"
"영등포구","5866.포레나 당산","202307","2482","2460"
"마포구","5504.아현교회","202307","300","105"
"송파구","5768.방이삼거리","202307","5798","5859"
"양천구","4544.경창시장","202307","998","1486"
"서초구","4338.새정이마을버스정류장 앞","202307","31","10"
"노원구","5322.노원성당 앞","202307","764","757"
"금천구","3987. LG전자가산A와 가산테라타워 사이","202307","1438","1480"
"용산구","800. 목월공원 앞","202307","1237","1230"
"서초구","4340. 방배래미안아트힐아파트 앞","202307","146","43"
"서초구","4341. 영동1교 북단","202307","575","587"
"구로구","3932. 개봉센트레빌레우스아파트 앞","202307","193","205"
"구로구","3931. 천왕역 3번 출구 뒤","202307","1412","953"
"양천구","4545. 청소년음악센터","202307","784","718"
"구로구","3934. 철도교통관제센터 정문 앞","202307","2135","2162"
"강서구","5095. 원당근린공원","202307","3184","3201"
"양천구","4546. 목동운동장 주경기장","202307","317","346"
"성동구","4390. 신답역 1번출구","202307","388","437"
"송파구","5770. 남위례1","202307","672","734"
"송파구","5774. 가락본동주민센터 인근","202307","1380","1379"
"송파구","5772. 마천사거리3","202307","365","359"
"송파구","5773. 송파시그니처롯데캐슬","202307","184","187"
"중랑구","4842. 면목라온프라이빗 아파트","202307","604","765"
"강북구","3726.삼양동사거리","202307","608","592"
"영등포구","5867. H타워 앞","202307","2318","2232"
"금천구","3988. 엘아르베뉴 102동 앞","202307","1046","1096"
"구로구","3933. 오류동부골든아파트 후문 옆","202307","321","51"
"영등포구","5868. 로프트시티오피스텔","202307","750","761"
"영등포구","5870. LG트윈타워 앞","202307","1536","1547"
"용산구","802. 한강진역 2번 출구 앞","202307","396","141"
"강남구","4926. 대치우성아파트 사거리","202307","220","220"
"영등포구","5869. 영등포아트홀 앞","202307","375","360"
"송파구","5775. 가락시장역 5번출구","202307","334","311"
"강남구","4925. 청담백영빌딩 앞","202307","188","186"
"마포구","5506. 월드컵참누리아파트","202307","197","188"
"강남구","4928. 교수마을 입구","202307","64","58"
"송파구","5777. 호반써밋12단지","202307","96","102"
"강동구","4953. 세양청마루아파트 앞","202307","410","418"
"용산구","4643. 한가람아파트 앞","202307","129","122"
"용산구","803. 한남초교 앞 보도육교","202307","82","75"
"영등포구","5871. 건영상가 앞","202307","149","142"
"강서구","5096. LG사이언스파크 E14동","202307","894","876"
"구로구","3935. 고대구로병원 앞","202307","203","200"
"중랑구","4843. 봉화산역 4번 출구","202307","165","189"
"강남구","4929. 파스쿠찌 청담사거리점 앞","202307","41","50"
"중구","6055. 한국경제","202307","67","51"
"용산구","805. 문배어린이공원 앞","202307","1283","1353"
"용산구","806. 전자랜드 본관 앞","202307","1008","965"
"용산구","807. 서울역 12번 출구 앞","202307","1115","1112"
"용산구","808. 서빙고동 금호맨션 앞","202307","309","306"
"서대문구","131. 증산2교","202307","2239","2891"
"용산구","809. 한남 유수지 복개주차장","202307","776","805"
"용산구","810. 이태원지하보도","202307","711","708"
"용산구","811. 녹사평역1번출구","202307","679","217"
"용산구","812. 용산전쟁기념관","202307","163","163"
"용산구","813. 삼각지역 3번출구","202307","1246","1331"
"용산구","815. LIG강촌아파트 103동앞","202307","1457","1453"
"종로구","385. 종각역 5번출구","202307","1836","1839"
"중구","387. 훈련원공원주차장 앞","202307","1555","1354"
"마포구","181. 망원초록길 입구","202307","1038","1048"
"마포구","182. 망원2빗물펌프장 앞","202307","866","829"
"마포구","183. 하늘채코오롱아파트 건너편","202307","3133","2828"
"마포구","184. 7번가피자 서교망원점","202307","3035","3205"
"마포구","185. 마포 신수공원 앞","202307","844","775"
"마포구","186. 월드컵공원","202307","1755","1617"
"서대문구","177. 북가좌 초등학교","202307","968","966"
"서대문구","188. 홍은동 정원여중 입구","202307","914","950"
"서대문구","191. 서우빌딩","202307","1284","1389"
"서대문구","192. 연서어린이공원","202307","733","748"
"서대문구","178. 증산3교 앞","202307","1780","1864"
"서대문구","133. 해담는다리","202307","2571","2905"
"서대문구","194. 증산교 앞","202307","1872","1927"
"서대문구","195. 모래내고가차도 ","202307","843","779"
"서대문구","196. 연희교차로 인근","202307","570","508"
"서대문구","198. 충정2교","202307","746","497"
"성동구","556. 달맞이공원","202307","76","79"
"성동구","557. 도선동 주민센터 앞","202307","1784","1969"
"성동구","558. 성동광진 교육지원청 앞","202307","1756","1677"
"서대문구","134. 연세로 명물길","202307","948","937"
"성동구","559. 왕십리역 4번 출구 건너편","202307","2408","2421"
"성동구","560. 비전교회 앞","202307","2763","2800"
"성동구","561. 서울숲역 2번출구 앞","202307","2019","2024"
"성동구","562. 군자지하보도 앞","202307","1417","1286"
"성동구","563. 성동세무서 건너편","202307","1799","2219"
"성동구","564. 금호역 3번출구","202307","226","159"
"성동구","565. 옥수역 3번출구","202307","4075","4764"
"성동구","567. 성수역 2번출구 앞","202307","4450","4337"
"성동구","568. 청계8가 사거리 B","202307","2892","3176"
"서대문구","135. 명물길 원형무대 앞","202307","696","705"
"성동구","569. 응봉현대아파트 정류소","202307","348","349"
"성동구","578. 성동세무서 부근","202307","2003","2023"
"성동구","579. 마장역 4번출구","202307","1359","1351"
"성동구","582. 경일중학교 앞","202307","2324","2374"
"성동구","583. 청계천 생태교실 앞","202307","5126","5610"
"광진구","551. 구의삼성쉐르빌 앞","202307","3137","3152"
"광진구","552. 대림아크로리버 앞","202307","1220","1255"
"광진구","553. 중곡 성원아파트 앞","202307","1270","1287"
"광진구","555. 구의3동주민센터","202307","613","615"
"광진구","571. 세종대학교 대양AI센터","202307","1176","1152"
"광진구","573. 구의문주차장 앞","202307","2284","2276"
"광진구","574. 아차산역4번출구","202307","3378","2063"
"광진구","575. 대원중고교 입구(대하빌딩)","202307","733","695"
"광진구","576. 광나루역 3번 출구","202307","2215","2226"
"광진구","577. 광진청소년수련관","202307","2111","2252"
"동대문구","621. 전농초등학교 건너편","202307","572","493"
"서대문구","137. 신촌기차역입구 교차로","202307","597","452"
"동대문구","622. 전농사거리 교통섬","202307","1386","1618"
"동대문구","623. 서울시립대 정문 앞 B","202307","2387","1340"
"동대문구","624. 전농동 동아아파트 앞","202307","1796","2168"
"동대문구","626. 군자교 서측 녹지대","202307","1793","1892"
"동대문구","627. 장안동삼거리 교통섬","202307","1501","1515"
"동대문구","628. 휘봉고등학교 앞","202307","1085","1226"
"동대문구","630. 동대문구 보건소","202307","3082","3345"
"동대문구","631. 답십리역 1번출구","202307","4667","5004"
"마포구","102. 망원역 1번출구 앞","202307","3857","3893"
"서대문구","138. 신촌동 제1공영주차장 앞","202307","799","810"
"동대문구","633. 청량리 기업은행 앞","202307","3792","4168"
"동대문구","634. 외국어대 정문 앞","202307","3253","3263"
"동대문구","635. 시조사 앞","202307","1911","1906"
"동대문구","636. 세종대왕기념관 교차로","202307","667","703"
"동대문구","637. KAIST 경영대학 앞","202307","1446","1153"
"동대문구","638. 서울시립대 정보기술관","202307","625","520"
"동대문구","639. 서울시립대 후문","202307","1028","673"
"동대문구","640. 동대문경찰서 교차로","202307","1240","1546"
"동대문구","641. 용두역 4번출구","202307","2836","2990"
"동대문구","642. 신답역 사거리","202307","2111","2124"
"서대문구","140. 이화여대 후문","202307","752","753"
"동대문구","643. 동대문구민체육센터 (육교아래)","202307","2372","2707"
"영등포구","230. 영등포구청역 1번출구","202307","8530","8474"
"영등포구","260. 여의도 마리나선착장 앞","202307","678","640"
"영등포구","262. 영문초등학교 사거리","202307","5391","5450"
"영등포구","263. 근로자회관 사거리","202307","4468","4453"
"영등포구","264. 교보생명보험 앞","202307","1573","1311"
"영등포구","265. 영등포유통상가 사거리","202307","1916","1760"
"서대문구","141. 연대 대운동장 옆","202307","612","490"
"영등포구","266. 영등포청과시장 사거리","202307","1880","1735"
"영등포구","267. 삼성화재 사옥 옆","202307","2538","2533"
"영등포구","268. 그랜드컨벤션센터 앞","202307","3131","3131"
"영등포구","270. 증권거래소후문교차로","202307","1779","1787"
"영등포구","271. 샛강생태공원방문자센터 앞","202307","549","452"
"영등포구","272. 당산육갑문","202307","5757","5474"
"양천구","716.신정6동 주민센터 인근","202307","2120","2117"
"서대문구","139. 연세대 정문 건너편","202307","340","219"
"양천구","719. 홍익병원앞 교차로","202307","2146","2181"
"양천구","720. 서울강월초등학교 앞","202307","1051","525"
"용산구","816. 신용산역 6번출구 앞","202307","1491","1492"
"용산구","817. 삼각지역 4번출구 앞","202307","995","982"
"용산구","818. 숙명여대 입구 교차로","202307","1618","1940"
"용산구","819. 선린인터넷 고등학교","202307","1975","2099"
"용산구","820. 청파동입구 교차로","202307","1007","1022"
"용산구","822. 이촌1동 마을공원","202307","543","542"
"용산구","823. 효창동주민센터 앞","202307","323","270"
"용산구","825. 서빙고동 주민센터 앞","202307","2091","2526"
"마포구","199. 서울 월드컵 경기장","202307","1281","727"
"종로구","388. 동성중학교 앞","202307","568","551"
"광진구","584. 광진광장 교통섬","202307","3807","2829"
"성동구","585. 성수2가1동 공영주차장 인근","202307","4581","4634"
"성동구","586. 마장동 주민센터","202307","969","967"
"은평구","900. 은평예술회관","202307","1336","1402"
"영등포구","200. 국회의원회관","202307","205","204"
"은평구","902. 진관동 은빛초등학교","202307","545","545"
"은평구","903. 은평뉴타운 아이파크","202307","1082","1134"
"은평구","904. 은평뉴타운 푸르지오","202307","1040","1183"
"은평구","905. 구파발역 2번출구","202307","2906","3373"
"은평구","906. 연신내역 5번출구","202307","3397","3521"
"은평구","907. CJ 드림시티","202307","4269","5230"
"은평구","908. 구산역 4번출구","202307","1602","1632"
"은평구","909. 백련산 힐스테이트 3차","202307","720","245"
"은평구","911. 은평평화공원(역촌역4번출구)","202307","2543","2556"
"영등포구","201. 진미파라곤 앞","202307","1748","1746"
"은평구","912. 응암오거리","202307","2511","3107"
"은평구","913. 이마트 버스정류장(서부경찰서 방면)","202307","2885","2922"
"은평구","914. 새절역 2번출구","202307","2766","3194"
"은평구","915. 증산역 4번출구","202307","1940","2184"
"은평구","916. 평생학습관 앞","202307","1559","1610"
"은평구","917. 녹번역 3번출구","202307","1613","1612"
"은평구","919. 서울혁신파크","202307","852","880"
"은평구","921. 신도고등학교","202307","262","197"
"영등포구","202. 국민일보 앞","202307","3884","3985"
"은평구","922. 연신내역 4번출구","202307","702","706"
"은평구","923. 국민은행 연서지점","202307","840","825"
"은평구","924. 메뚜기다리","202307","182","92"
"은평구","925. 불광역 2번출구","202307","819","819"
"은평구","927. 연신내역 3번출구 인근","202307","692","690"
"은평구","928. 은평역사한옥박물관","202307","297","195"
"은평구","930. 구 서부경찰서 건너편","202307","1105","1177"
"은평구","931. 역촌파출소","202307","4224","4944"
"은평구","932. 예일여중","202307","1392","1473"
"은평구","933. 역촌종합시장 버스정류장(예일여고 방면)","202307","2629","2840"
"성동구","587. 유니베라 앞","202307","2160","2246"
"광진구","588. 뚝섬 유원지역","202307","2478","2416"
"강동구","1001. 광진교 남단 사거리(천호공원 방면)","202307","1850","1851"
"강동구","1002. 해공공원(천호동)","202307","2676","2704"
"강동구","1003. 해공도서관앞","202307","1467","1461"
"강동구","1004. 삼성광나루아파트 버스정류장","202307","1911","2410"
"강동구","1006. 롯데캐슬 115동앞","202307","306","303"
"강동구","1007.암사동 선사유적지","202307","177","161"
"강동구","1008. 암사역 3번출구(국민은행앞)","202307","4205","5230"
"강동구","1009. 천호역4번출구(현대백화점)","202307","5893","5897"
"강동구","1010. 강동세무서","202307","4079","4068"
"강동구","1011. LIGA 아파트 앞","202307","3916","3938"
"강동구","1012. 천호역효성해링턴타워 앞","202307","116","90"
"강동구","1013. 강동구청역 1번 출입구","202307","2651","2648"
"강동구","1015. 샛마을 근린공원","202307","1092","1068"
"마포구","103. 망원역 2번출구 앞","202307","3171","3287"
"영등포구","204. 국회의사당역 5번출구 옆","202307","1358","1357"
"강동구","1016. 해뜨는 주유소옆 리엔파크 109동앞","202307","832","829"
"강동구","1017. 둔촌고교입구 교차로(길동주민센터 방면)","202307","2232","2235"
"강동구","1019. 다성이즈빌아파트(호원대 대각선 맞은편)","202307","5246","5421"
"강동구","1020. 강동경찰서","202307","4483","4575"
"강동구","1021. 강일동 리슈빌 빌딩앞","202307","1850","2326"
"강동구","1022. 길동 사거리(초소앞)","202307","2158","2135"
"성동구","589. 성수역3번출구","202307","5376","5415"
"강서구","1101. 상사마을 버스정류장(아라대교방면)","202307","445","474"
"강서구","1102. 방화사거리 마을버스 버스정류장","202307","3337","3492"
"강서구","1105. 방화근린공원","202307","588","480"
"영등포구","203. 국회의사당역 3번출구 옆","202307","2099","2097"
"강서구","1108. 공항시장역 2번출구 뒤","202307","1815","1802"
"강서구","1109. 공항시장역 4번출구","202307","1058","1059"
"강서구","1111. 마곡엠밸리6_7단지 마곡중학교","202307","3053","2992"
"강서구","1112. 마곡엠밸리4단지 정문","202307","5829","5804"
"강서구","1113. 서남환경공원 버스정류장","202307","3002","2910"
"강서구","1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔)","202307","3876","4411"
"강서구","1119. 염창동 한마음아파트 앞","202307","2058","2046"
"강서구","1120. 대림경동아파트앞","202307","1896","1874"
"강서구","1121. 가양레포츠센터 앞","202307","1684","1696"
"영등포구","205. 산업은행 앞","202307","1771","1734"
"강서구","1122. 황금내근린공원","202307","2871","2985"
"강서구","1124. 발산역 6번 출구 뒤","202307","624","626"
"강서구","1126. 우장산역 1번출구옆(우장산아이파크105동앞)","202307","2127","1269"
"강서구","1127. 화곡역 버스정류장","202307","2775","2739"
"강서구","1129. 화곡역 1번 출구 앞","202307","2655","2646"
"강서구","1130. 화곡본동시장 버스정류장","202307","709","656"
"강서구","1132. 등촌역 7번출구","202307","2525","2599"
"영등포구","206. KBS 앞","202307","2651","2522"
"강서구","1135. 강서구의회","202307","2782","2521"
"강서구","1136. 등촌2파출소","202307","1023","702"
"강서구","1137. 등촌2동주민센터","202307","507","328"
"강서구","1139. 용문사 버스정류장","202307","969","901"
"강서구","1140. 목동사거리 버스정류장","202307","2523","2530"
"강서구","1141. 곰달래 문화복지센터 A","202307","1765","2357"
"강서구","1145. 곰달래 문화복지센터 B","202307","565","702"
"강서구","1148. 볏골공원","202307","1607","1529"
"송파구","1205. 종합운동장역 4번출구","202307","1514","1323"
"송파구","1206. 9호선종합운동장역 9번출구","202307","1551","1486"
"송파구","1208. 풍납현대아파트쉼터","202307","2646","2634"
"송파구","1209. 잠실나루역 (2번 출구 쪽)","202307","3280","3271"
"송파구","1213. 백토공원 앞","202307","321","325"
"송파구","1215. 올림픽공원역 1번출구 앞","202307","1994","1993"
"송파구","1217. 송파파인타운 7단지","202307","908","920"
"송파구","1220. 잠실근린공원","202307","2701","3022"
"송파구","1222. 잠실새내역 5번 출구 뒤","202307","4550","4595"
"송파구","1224. 아시아지하보도 2번 출구","202307","1613","1679"
"송파구","1229. 송파체육문화회관 앞","202307","1430","1420"
"영등포구","209. 유진투자증권빌딩 앞","202307","2502","2713"
"송파구","1232. 잠실주공 521동 건너편","202307","2866","2928"
"송파구","1233. 잠실3거리(갤러리아팰리스)","202307","1295","1185"
"송파구","1235. 잠실트리지움310동 옆","202307","2602","2614"
"서대문구","176. 명지대학교 도서관","202307","2300","2440"
"중랑구","1401. 극동늘푸른아파트","202307","2160","2257"
"성북구","1314. 정릉꿈에그린1단지 201동 앞","202307","379","377"
"성북구","1315. 고려사대부속중고 정문","202307","329","310"
"중랑구","1402. 금란주차장 앞","202307","1218","1222"
"성북구","1316. 고려사대부속중고 건너편 ","202307","260","202"
"성북구","1318. 길음역 3번출구 뒤","202307","1371","1398"
"성북구","1319. 종암사거리 분수대","202307","1509","1548"
"성북구","1322. 래미안라센트아파트 103동 앞","202307","1240","1319"
"중랑구","1403. 중화빌딩 앞 (동부시장)","202307","1245","1221"
"성북구","1323. 월곡역 입구 육교 밑","202307","393","402"
"중랑구","1405. 망우역 1번출구","202307","908","913"
"중랑구","1408. 먹골역 6번출구 앞","202307","1294","1519"
"성북구","1325. 상월곡역 4번출구","202307","484","375"
"성북구","1326. 상월곡역 1번출구","202307","981","864"
"중랑구","1410. 면목 대원칸타빌아파트","202307","330","109"
"성북구","1327. 상월곡역 3번출구","202307","1575","1633"
"성북구","1332. 석계역 5번출구 건너편","202307","2430","2514"
"성북구","1333. 석관초등학교 앞","202307","1626","2008"
"성북구","1334. 석관동주민센터 앞","202307","1502","1482"
"중랑구","1418. 새솔초등학교","202307","394","47"
"중랑구","1441. 신내능말공원","202307","461","300"
"중랑구","1420. 신내어울공원 앞","202307","1016","1037"
"중랑구","1421. 신내역 4번출구","202307","328","304"
"중랑구","1422. 신내우디안아파트 1단지","202307","189","72"
"중랑구","1424. 양원역 2번출구","202307","367","344"
"중랑구","1425. 신성미소지움아파트","202307","743","557"
"영등포구","213. KT앞","202307","2859","2367"
"중랑구","1426. 면목도시개발아파트 1동 앞","202307","438","132"
"중랑구","1435. 능산삼거리","202307","403","408"
"중랑구","1436. 동원베네스트 건물 앞","202307","517","379"
"중랑구","1437. 늘푸른공원 앞","202307","1129","1333"
"중랑구","1438. 홈플러스 신내점 앞","202307","3069","3431"
"중랑구","1404. 동일로 지하차도","202307","2057","2061"
"마포구","104. 합정역 1번출구 앞","202307","1754","1548"
"영등포구","214. 금융감독원 앞","202307","1813","1738"
"노원구","1601. 석계역 문화광장 내 자전거 보관소","202307","4979","5272"
"노원구","1606. 태릉입구역 3번출구 ","202307","1758","1767"
"노원구","1610. 화랑대역 2번출구 앞","202307","3079","3329"
"노원구","1611. 과기대 입구(우)","202307","2637","2614"
"노원구","1616. 하계2동 공항버스정류장 옆","202307","2561","2694"
"노원구","1634. 당고개공원 대여소","202307","556","532"
"노원구","1635. 상계3.4동 주민센터 대여소","202307","488","412"
"노원구","1636. 상계주공2단지 버스정류장 옆","202307","2556","2528"
"노원구","1637. KT 전화국 버스정류장 옆","202307","4691","5044"
"노원구","1639. 희성오피앙","202307","1564","1559"
"도봉구","1702. 녹천역 1번출구 앞","202307","797","820"
"도봉구","1705. 도봉구청 정문앞","202307","1625","1740"
"도봉구","1707. 도봉구민회관","202307","1601","1570"
"도봉구","1709. 쌍문역4번출구 주변","202307","1107","1014"
"금천구","1804. 독산역 2번출구 자전거주차장","202307","1839","1842"
"영등포구","219. 롯데캐슬엠파이어 옆","202307","2803","2805"
"금천구","1805. 서울디지털운동장 앞","202307","1127","1121"
"금천구","1806. 에이스하이엔드타워9차 앞","202307","1069","1087"
"금천구","1808. 에이스하이엔드타워8차 앞","202307","1372","1377"
"금천구","1809. LG전자 별관동(호서대 벤처타워 맞은편)","202307","1022","1017"
"금천구","1812. 갑을그레이트밸리 앞","202307","1071","1094"
"금천구","1814. 두산위브아파트 옆 상가건물 앞","202307","1395","1404"
"금천구","1816. 금천폭포공원 앞","202307","227","142"
"금천구","1820. 신한은행 시흥대로금융센터지점","202307","292","305"
"금천구","1821. 홈플러스 시흥점 맞은편 다비치안경 앞","202307","849","1036"
"영등포구","220. 미성아파트 A동 앞","202307","1343","1296"
"금천구","1822. 서울 시흥동우체국 앞","202307","732","897"
"금천구","1823. 상신정비공업 앞","202307","350","119"
"금천구","1824. 독산근린공원 입구","202307","1794","1763"
"금천구","1825. 한신아파트 앞 육교 아래","202307","660","714"
"금천구","1826. 한신코아 앞","202307","414","502"
"금천구","1828. 한양수자인아파트 앞","202307","1084","544"
"금천구","1829. 홈플러스 금천점 앞","202307","1179","1185"
"금천구","1830. 빅마켓 금천점 앞","202307","2171","2213"
"금천구","1831. 메이퀸웨딩컨벤션 앞","202307","785","780"
"금천구","1833. 독산역 1번출구 A","202307","1172","1207"
"영등포구","215. 여의도고교 앞","202307","1498","1523"
"금천구","1834. 월드메르디앙 벤처센터 2차","202307","1171","1173"
"금천구","1835. STX V타워","202307","723","723"
"금천구","1819. 금천구청 앞 자전거거치대","202307","396","363"
"강북구","1503. 강북구청사거리(수유역 8번출구)","202307","2625","2672"
"강북구","1504. 삼양시장오거리","202307","402","392"
"강북구","1506. 강북문화예술회관","202307","1512","1497"
"강북구","1514. 강북구청 사거리 버스정류소 앞","202307","1311","1301"
"강북구","1525. 미아동 복합청사","202307","590","573"
"강북구","1515. 송천동 주민센터","202307","614","626"
"강북구","1520. 수유중앙시장","202307","1433","1440"
"강북구","1519. 장미원시장 건너편","202307","979","946"
"강북구","1516. 우이초등학교 후문 옆","202307","689","675"
"강북구","1518. 수유2동은행빌딩 앞","202307","864","837"
"성북구","1321. 국민은행 종암동지점 앞","202307","2564","2908"
"도봉구","1703. 도봉산광역환승센터앞 ","202307","304","273"
"도봉구","1708. 도봉보건소사거리","202307","1872","1894"
"영등포구","217. NH농협은행 앞","202307","3550","3723"
"금천구","1827. 독산보도육교 앞 자전거 보관소","202307","1705","1733"
"금천구","1836. 금천구립 독산도서관","202307","210","80"
"구로구","1901. 신도림동주민센터 앞","202307","2216","2251"
"구로구","1904. 도림천역 1번 출구 앞","202307","2631","2614"
"구로구","1906. 신도림역 1번 출구 앞","202307","5773","5767"
"구로구","1907. 구일우성(아) 육교 밑","202307","1877","1882"
"구로구","1908. 해원리바파크 육교 밑","202307","2877","2870"
"구로구","1910. 낙원교회 맞은편","202307","483","418"
"구로구","1911. 구로디지털단지역 앞","202307","8391","8435"
"구로구","1912. 한신휴아파트 앞","202307","2256","2241"
"영등포구","221. 여의도초교 앞","202307","1494","1493"
"구로구","1913. 구로리공원","202307","1620","1688"
"구로구","1916. 구로중학교앞","202307","784","788"
"구로구","1920. 서울미래초등학교 사거리","202307","1670","1367"
"구로구","1924. 삼부르네상스파크빌","202307","1182","704"
"구로구","1928. 고척스카이돔구장 광장","202307","1529","1382"
"구로구","1929. 고척근린공원 고척도서관 앞","202307","1394","1087"
"구로구","1930. 개봉지구대 개봉치안센터","202307","1025","1022"
"구로구","1933. 개봉푸르지오아파트 상가","202307","2132","2421"
"구로구","1937. 한진아파트 입구","202307","1086","1084"
"영등포구","222. 시범아파트버스정류장 옆","202307","2809","2806"
"동작구","2002. 노들역 1번출구","202307","3316","3613"
"동작구","2007. 유한양행앞","202307","1600","1595"
"동작구","2008. 노량진근린공원 대방공원","202307","642","364"
"동작구","2013. 장승배기역 5번출구","202307","1857","1610"
"영등포구","223. 진주아파트상가 앞","202307","1325","1197"
"동작구","2020. 장승배기역2번출구뒷편쪽","202307","858","821"
"동작구","2024. 상도역 1번출구","202307","623","573"
"동작구","2025. 흑석역 1번출구","202307","1942","2351"
"동작구","2027. 중앙대학교 정문 1","202307","577","673"
"동작구","2036. 정금마을 마을버스정류장","202307","765","836"
"동작구","2037. 동작역 5번출구 동작주차공원","202307","277","273"
"동작구","2038. 동작역 7번출구","202307","369","369"
"동작구","2040. 비계 버스정류소","202307","189","186"
"동작구","2050. 노량진역 5번출구","202307","3379","3977"
"마포구","105. 합정역 5번출구 앞","202307","993","958"
"영등포구","224. 롯데캐슬 앞","202307","2341","2301"
"동작구","2054. 삼익아파트","202307","1582","1580"
"동작구","2057. 상도 아이파크 아파트","202307","389","196"
"관악구","2102. 봉림교 교통섬","202307","9248","9584"
"관악구","2103. 신림동 우방아파트","202307","1817","1783"
"관악구","2105. 미성동 신림체육센터","202307","1755","1734"
"관악구","2106. 세이브마트","202307","1851","2399"
"관악구","2127. 난곡종점","202307","576","408"
"관악구","2144. 난우길입구","202307","846","956"
"영등포구","225. 앙카라공원 앞","202307","2012","1854"
"관악구","2104. 사당역 5번출구","202307","1548","1731"
"관악구","2107. 도림천 신화교","202307","2616","2725"
"관악구","2108. 은천치안센터","202307","1756","1832"
"관악구","2112. 서울대입구역 마에스트로","202307","1247","1242"
"관악구","2116. 에이스에이존빌딩","202307","930","920"
"관악구","2122. 낙성대로 입구","202307","671","668"
"영등포구","226. 샛강역 1번출구 앞","202307","2385","2144"
"관악구","2128. 관악구청교차로","202307","747","738"
"관악구","2129. 낙성대 과학전시관","202307","302","225"
"관악구","2130. 영어마을 관악캠프","202307","184","64"
"관악구","2137. KT&G 관악지점","202307","709","695"
"관악구","2140. 신림1교 교차로","202307","2152","2313"
